# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 6e-06 0 13199 1319.9 244.567 1285 1285
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000141 0 364312 36431.2 103259 21709 24425
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.000366 0.002999 971505 16191.8 22498.9 12559 14844
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 0.002859 0.040995 7.37323e+06 2240.42 693549 1373 1526
meta mode/meta mode/global mode/level(4): 109.06 1301.23 2.82864e+11 2.85721e+07 7.37706e+10 11088 817976
main/Evolve/CallEvol/CycleTimeLevels: 0.172599 2.66262 4.51674e+08 136334 1.97919e+06 97017 99611
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsInterior: 171.964 2740.28 4.46072e+11 1.28625e+08 2.38764e+09 1.43083e+07 1.3581e+08
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.053806 1.78772 1.38093e+08 9202.55 1.49968e+07 1988 2352
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns: 501.321 4062.85 1.30025e+12 8.54978e+07 9.41347e+10 4888 7980
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/PunctureTracker_SetPositions: 0.029782 0.452937 7.88131e+07 48292.4 793476 39679 48895
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000342 0.006999 920838 17052.6 26546.1 13229 15912
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000193 0 499560 55506.7 120265 32026 32794
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 3.7e-05 0 85991 1592.43 408.663 1505 1609
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 2.8209 44.1933 7.3157e+09 2.20552e+06 6.79001e+08 122536 4.93906e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000563 0.009998 1.45471e+06 161635 131998 138623 145126
main/Evolve/CallEvol/Poison: 293.519 4556.12 7.61286e+11 2.29788e+08 1.3885e+09 9.66688e+07 2.19884e+08
main/Evolve/CallRestrict/Restrict/comm_state[5].state_do_some_work.user: 12.6368 197.361 3.27993e+10 1.94655e+07 2.75215e+08 126601 7.9244e+06
main/Evolve/CallAnalysis/CCTK_CHECKPOINT/CallFunction: 12.2 184.269 3.16421e+10 9.53938e+06 2.36176e+09 1728 2.86342e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 0.002946 0.049996 6.74889e+06 2050.71 26122.5 1361 1749
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_ResetTime: 0.142082 1.98972 3.63515e+08 27430.9 733890 21629 24706
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 59.229 943.445 1.53664e+11 5.78336e+07 1.4946e+09 6.53226e+06 6.23851e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs: 444.932 7058.59 1.154e+12 7.69026e+07 1.41233e+10 2.28181e+06 1.22473e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 8e-06 0 15635 1737.22 476.711 1618 1618
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.089087 1.27381 2.33762e+08 87979.8 3.40937e+06 35308 82194
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 1.71118 26.7049 4.44336e+09 225231 2.95157e+08 8663 9366
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace/CarpetLib::ggf::recompose_crop: 3e-06 0 6274 6274 0 6274 6274
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs: 213.605 3365.14 5.54019e+11 6.88821e+07 9.88835e+09 151207 1.22966e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 0.000113 0 293669 32629.9 30242.9 22449 23321
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 5e-06 0 15842 1760.22 1393.2 1312 1312
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 1.9e-05 0 71593 1325.8 419.424 1273 1297
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 13.919 223.286 3.60999e+10 908036 1.41637e+09 2001 2456
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction: 501.832 4070.54 1.30158e+12 5.58115e+07 9.43408e+10 1284 87635
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.064997 0.978858 1.69221e+08 67661.2 185494 51740 56120
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate: 435.31 6910.04 1.12904e+12 7.52394e+07 1.37701e+10 1477 1.21915e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/NaNChecker_TakeAction: 0.016009 0.246968 4.1117e+07 2519.43 82647.7 2019 2325
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync: 25.947 401.991 6.72907e+10 1.69259e+06 1.92833e+09 51841 57448
meta mode/meta mode/global mode/level(3)/leave_local_mode: 0.097609 2.52564 2.45416e+08 21224.3 1.95216e+06 9666 12648
main/Evolve/CallAnalysis/CCTK_CHECKPOINT/CallFunction/thorns/CarpetIOHDF5_EvolutionCheckpoint: 11.8269 178.691 3.06772e+10 1.87973e+07 2.29395e+09 58873 2.55023e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[0].create: 0.051483 0.614922 1.15255e+08 5842.22 92914.6 3463 6326
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 0.008415 0.117976 2.10674e+07 6401.51 163314 2857 3511
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 14.3625 227.317 3.7263e+10 1.88884e+06 1.49439e+09 11914 12636
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.035425 0.717884 9.25833e+07 7629.44 887823 4441 5802
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_RestoreSandR: 0.05031 0.76488 1.31194e+08 37829.7 720746 20488 37733
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]/OutputGH<1>: 0.168431 2.56957 4.37821e+08 131993 1.01827e+06 125877 131878
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.010731 0.101987 2.72097e+07 8203.11 1.4342e+06 1725 1967
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]: 0.238673 3.7004 6.1877e+08 186545 1.13222e+07 134744 1.219e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs: 706.93 11215.1 1.83352e+12 4.61192e+07 1.98258e+10 93747 1.22488e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.008425 0.119987 2.21611e+07 6681.06 260654 2955 3481
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/PunctureTracker_Track: 11.9917 187.15 3.11089e+10 1.90618e+07 1.73083e+09 1.20332e+06 1.2329e+06
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.64144 9.81447 1.66542e+09 78350.5 1.41186e+08 2671 11483
main/Evolve/CallRestrict/Restrict/comm_state[0].create: 0.002305 0.029996 5.111e+06 3033.23 19070.9 1777 3083
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 4.34265 68.3296 1.12893e+10 283965 3.41834e+08 2557 2759
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.0645 0.97084 1.68449e+08 12711.2 715329 10342 11844
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/SphericalSurface_CheckState: 0.004927 0.068983 1.23393e+07 7560.87 24497.9 5995 8054
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate: 0.086473 1.27481 2.23282e+08 67314.3 1.66158e+06 2515 39174
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/NaNChecker_NaNCheck_Check: 0.004059 0.059995 1.01776e+07 2930.49 40615.1 1756 2181
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.736635 10.8473 1.92926e+09 190676 1.2869e+07 27649 129535
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 0.048867 0.75789 1.02256e+08 2572.08 107491 1624 1924
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EvolutionInteriorSplitBy1: 556.921 8866.98 1.44469e+12 1.04144e+08 4.06972e+09 1.13128e+07 1.10221e+08
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[4].state_fill_send_buffers.step: 0.025766 0.417938 6.61297e+07 3352.07 687154 2251 2787
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]: 0.026648 0.367938 6.83108e+07 20594.1 2.41859e+07 8271 12911
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.074811 1.08185 1.92322e+08 14512.7 877279 9724 19724
main/Evolve/CallEvol/CCTK_PRESTEP: 0.845069 12.8601 2.19083e+09 661282 2.57776e+07 192470 858095
meta mode/meta mode/global mode/level(3): 39.5612 436.233 1.02608e+11 1.06706e+07 3.43004e+10 7460 590390
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.782322 11.6773 2.05023e+09 177310 1.45383e+07 28943 113856
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.004347 0.067988 1.08547e+07 3272.45 324812 1973 2379
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]/OutputGH<1>: 0.005538 0.074989 1.29811e+07 3913.5 72778.6 1921 4371
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.356861 3.36448 9.27153e+08 61785.5 4.19896e+07 2034 2572
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 181.964 2861.6 4.72014e+11 5.86863e+07 8.71356e+09 1744 1.21484e+07
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/Multipole_Calc: 174.121 2645.8 4.5161e+11 2.76722e+08 4.50171e+10 5992 2.58353e+09
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/CarpetLib_printmemstats: 0.002808 0.039997 6.96586e+06 4268.3 33242.2 3349 3968
main/Evolve/CallAnalysis/CCTK_ANALYSIS: 502.963 4087.28 1.30451e+12 3.93281e+08 1.26071e+11 707270 1.07224e+10
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/CartGrid3D_ApplyBC: 0.073542 1.04183 1.90582e+08 8966.02 940058 2967 5362
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.458934 6.62299 1.20007e+09 86510.2 6.59509e+06 34810 82347
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.045286 0.745888 1.16775e+08 9937.43 679886 4408 5888
main/Evolve/CallAnalysis: 582.982 5305.28 1.51205e+12 9.26504e+08 1.30898e+11 5.76453e+07 1.17936e+10
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.030292 0.44593 7.82616e+07 6449.24 420939 4368 5368
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 11.17 181.827 2.89637e+10 1.46815e+06 1.61015e+09 5809 7265
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]: 0.296315 4.40135 7.67906e+08 231506 2.31563e+06 220930 232281
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[1].state_get_buffer_sizes.user: 0.315025 4.79127 8.23671e+08 55466.1 6.6011e+06 12670 15869
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 650.195 10303.1 1.68658e+12 8.54915e+07 1.73008e+10 9981 1.20508e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[0].create: 0.077313 1.02984 1.82434e+08 4588.84 346137 1655 2221
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 2.81344 44.0663 7.29777e+09 2.20011e+06 6.78942e+08 119493 4.93826e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 0.028017 0.429933 7.26592e+07 21905.1 4.23894e+06 2116 2227
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 1.59099 25.0312 4.12959e+09 278087 2.83681e+08 8201 9323
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_ResetDeltaTime: 0.138248 2.18466 3.62961e+08 27389.1 1.00964e+06 23109 25061
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 0.004114 0.059988 1.04879e+07 3161.85 57994.2 1915 2022
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate: 680.496 10804.3 1.76497e+12 8.87902e+07 1.76013e+10 2450 1.21674e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/WeylScal4_psi4_calc_Nth_SelectBCs: 0.082337 1.24281 2.1539e+08 65013.5 707013 45870 59879
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[0].create: 0.022651 0.343947 5.90626e+07 3977.28 200198 1829 2866
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_SetCounter: 0.039945 0.600904 1.05052e+08 31708.9 128364 28450 31160
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 0.072976 1.91969 1.85551e+08 9405.45 9.17321e+06 3848 4695
main/Evolve/CallRegrid/CCTK_POSTREGRID: 275.727 4341.66 7.1514e+11 6.22402e+08 9.97095e+09 3.12296e+08 4.7904e+08
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 0.005059 0.063987 1.28164e+07 3894.39 61935.4 2267 2879
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 1.74287 26.8329 4.52248e+09 304544 2.14599e+08 2673 3508
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.037664 0.591911 9.97524e+07 39885 77777.9 35494 38960
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.963678 14.6508 2.4942e+09 35960.3 1.37835e+08 2560 33338
main/Evolve/CallAnalysis/CCTK_POSTSTEP: 55.864 847.566 1.44893e+11 4.36818e+07 6.96882e+09 4.57938e+06 7.29044e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[0].create: 0.005851 0.072992 1.40629e+07 4273.15 107331 1890 2737
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace: 0.756504 11.7702 1.97073e+09 594847 3.02947e+07 199108 467976
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 24.0047 381.21 6.23028e+10 2.34486e+07 5.55802e+08 5.4752e+06 2.98213e+07
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 0.004876 0.08099 1.2953e+07 3729.63 55857.1 1942 3585
meta mode/meta mode/global mode/level(2): 98.4021 1245.76 2.55221e+11 2.65523e+07 6.15865e+10 7776 1.36861e+06
meta mode/meta mode/global mode/level(1): 98.8315 1147.2 2.56334e+11 2.66737e+07 7.61041e+10 8127 1.27791e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_SelectBoundConds: 0.609664 8.94462 1.59744e+09 120544 4.89598e+06 85072 102963
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]/OutputGH<3>: 0.006223 0.095984 1.52711e+07 4603.88 90793.1 2153 5754
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_FinishLoop: 0.030774 0.43893 7.93395e+07 23947.9 110676 22063 23094
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 0.003014 0.057993 7.03638e+06 2121.31 27285.1 1416 1646
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 2.19752 25.6411 5.71915e+09 143856 1.71525e+08 2447 3500
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 0.016719 0.111983 4.3316e+07 13058.8 2.16368e+06 1783 2245
meta mode/meta mode/global mode/level(1)/leave_singlemap_mode: 0.044268 0.695874 1.12445e+08 9727.89 951875 4426 5549
meta mode/meta mode/global mode/level(1)/leave_local_mode: 0.127864 3.33849 3.13411e+08 31574.8 2.40855e+06 9657 13716
main/Evolve/CheckLevelTimes: 0.002018 0.026991 5.02128e+06 3078.65 26848.9 2169 2836
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_save: 0.089908 1.3598 2.34827e+08 143889 1.1129e+06 111822 115789
meta mode/meta mode/global mode/level(1)/enter_local_mode: 0.52829 7.84681 1.38686e+09 139720 1.00683e+07 26688 106270
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_store: 2.43216 37.4553 6.30895e+09 3.86578e+06 5.99641e+08 29774 6.09029e+07
meta mode/meta mode/global mode/level(4)/enter_singlemap_mode: 0.046426 0.664896 1.22416e+08 6874.99 912174 4307 5029
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_NewRad: 18.7218 289.688 4.85783e+10 3.50189e+06 4.40714e+09 257605 312688
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.031662 0.400942 8.1654e+07 7064.11 892314 4359 5237
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[0].create: 0.003036 0.041993 6.80763e+06 2052.35 33716.2 1379 1658
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.01215 0.175972 3.11196e+07 12442.9 53879.2 10128 12419
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 2.42049 22.3216 6.27848e+09 1.89282e+06 3.37313e+09 1664 1685
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.294785 7.20194 7.5095e+08 23216.2 3.76231e+06 9636 12902
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.056168 1.18482 1.46377e+08 8220.68 796545 4566 5555
meta mode/meta mode/global mode/level(4)/enter_local_mode: 1.98405 29.4165 5.21049e+09 161086 2.299e+07 28129 113957
meta mode/meta mode/global mode/level(5)/enter_local_mode: 3.40168 51.1922 8.93095e+09 164365 3.17354e+07 30793 120294
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.551473 12.1431 1.39657e+09 25702.4 5.62021e+06 9757 13088
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.101885 1.89073 2.66727e+08 9261.02 1.50767e+06 4555 5427
meta mode/meta mode/global mode/level(5): 249.414 3537.86 6.46894e+11 6.28357e+07 7.74794e+10 10999 1.07816e+06
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.078977 1.09186 2.08499e+08 7239.29 1.0784e+06 4341 5151
meta mode/meta mode/global mode/level(6)/enter_local_mode: 2.87006 42.5606 7.53234e+09 155389 3.19746e+07 28227 125874
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.575607 10.5804 1.43419e+09 29586.7 6.09807e+06 9442 14018
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.185881 3.04156 4.84814e+08 9675.57 2.04031e+06 4304 5600
meta mode/meta mode/global mode/level(6): 415.435 6198.61 1.07749e+12 9.72555e+07 8.61965e+10 10911 871982
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.127944 1.86374 3.39639e+08 6778.27 1.28887e+06 4267 4891
meta mode/meta mode/global mode/level(7)/enter_local_mode: 5.42604 81.3216 1.42536e+10 155625 4.37058e+07 28038 124341
meta mode/meta mode/global mode/level(7)/leave_local_mode: 1.11265 19.9799 2.76928e+09 30235.7 8.66508e+06 9581 13750
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.350968 5.44317 9.21371e+08 9883.51 2.50574e+06 4340 5258
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/setup_epsdis: 2.75865 42.8895 7.1688e+09 2.06415e+06 2.91094e+07 374299 2.20323e+06
main/Evolve/CallAnalysis/OutputGH: 8.68993 135.746 2.25303e+10 6.79238e+06 1.51043e+09 811387 9.58332e+07
main/Evolve/CallAnalysis/CCTK_CHECKPOINT: 12.2314 184.745 3.17227e+10 9.56367e+06 2.36179e+09 17943 2.88347e+06
meta mode/meta mode/global mode/level(7): 775.765 12022.6 2.01206e+12 1.59082e+08 8.99445e+10 10849 859787
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.238222 3.60145 6.32414e+08 6783.88 2.24507e+06 4221 4741
meta mode/meta mode/global mode/level(8)/enter_local_mode: 10.3178 154.859 2.71102e+10 157473 2.91884e+08 27532 126721
meta mode/meta mode/global mode/level(8)/leave_local_mode: 2.14405 37.5443 5.33446e+09 30985.8 1.17345e+07 9522 13609
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.668547 10.5754 1.7557e+09 10102.4 3.53095e+06 4328 5387
meta mode/meta mode/global mode/level(8): 1488.98 23280.3 3.86189e+12 2.45558e+08 1.19781e+11 10832 888010
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.441479 6.63994 1.16992e+09 6731.78 2.6912e+06 4175 5032
meta mode/meta mode/global mode/level(9)/enter_local_mode: 18.76 281.184 4.92767e+10 160190 7.16673e+08 27242 124879
meta mode/meta mode/global mode/level(9)/leave_local_mode: 4.02864 67.9626 9.98463e+09 32458.3 1.61404e+07 9550 13792
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 1.24049 19.0661 3.25541e+09 10526.9 6.54382e+06 4294 5429
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridFree: 3e-06 0 7913 7913 0 7913 7913
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace/dh::recompose_free_old: 8e-06 0 15221 1522.1 1207.58 1272 1272
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/MaskBase_AllocateMask: 0.06282 1.08384 1.63808e+08 535320 4.28431e+06 265619 297905
meta mode/meta mode/global mode/level(9): 2603.53 40915.8 6.75266e+12 1.74069e+08 1.60993e+11 9660 155303
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.757492 11.1813 2.0039e+09 6479.95 2.52119e+07 4190 4891
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns: 18.3285 92.9479 4.75376e+10 2.1608e+09 3.59804e+10 6265 8736
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose: 23.1541 327.047 6.00537e+10 2.1602e+08 2.38127e+09 8.43391e+07 1.79383e+08
main/Evolve/CallRestrict/CCTK_POSTRESTRICT: 540.778 8573.77 1.40259e+12 5.60812e+08 1.51974e+10 2.0018e+08 3.67304e+08
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 0.000736 0.005 1.91426e+06 1551.27 11630.8 1327 1368
main/Evolve/CallRegrid/Regrid/RegridMap: 243.498 564.473 6.3155e+11 6.19167e+09 1.58365e+09 6.05611e+09 6.60199e+09
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 10.6558 168.954 2.76574e+10 2.17947e+07 3.64917e+08 4.88794e+06 2.721e+07
