# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]: 0.032272 0.51591 8.33131e+07 13450.6 573906 8653 14484
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/AHFinderDirect_recover: 0.001118 0.017997 2.90192e+06 2.90192e+06 0 2.90192e+06 2.90192e+06
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 6.83405 136.246 1.77336e+10 639465 3.74032e+08 2778 3056
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 7.14444 110.1 1.85724e+10 669710 4.87401e+08 35552 43955
main/Evolve/CallRegrid/CCTK_PREREGRID: 0.825727 7.06999 2.14349e+09 70324.4 1.06043e+07 47326 49651
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns: 0.00388 0.058992 1.00556e+07 773507 8.15149e+06 8402 119881
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 1.56618 24.0523 4.0589e+09 31352.5 1.48858e+08 2707 27352
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/AHFinderDirect_maybe_do_masks: 0.017198 0.273968 4.51215e+07 19974.1 198432 6797 21091
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_InitRHS: 82.8521 1300.47 2.15165e+11 8.31011e+06 3.92842e+08 2.7887e+06 8.44784e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 26.3799 373.509 6.85954e+10 923769 3.5927e+08 132447 144123
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refprol: 8.661 20.7838 2.24671e+10 9.85398e+06 2.99614e+08 1691 7.08418e+06
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckWalltime: 1.1e-05 0 27733 6933.25 7511.6 4435 4848
main/Evolve/CallEvol/Poison: 337.739 3959.5 8.75904e+11 1.41549e+08 2.50574e+09 1.08861e+08 1.3752e+08
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.160673 2.38363 4.12316e+08 16657.9 992653 10847 22204
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.116977 1.73974 3.08137e+08 49796 1.08649e+06 35378 44494
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetMaskSetup: 0.005543 0.086988 1.43766e+07 1.43766e+06 1.90161e+06 480202 1.01391e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 189.447 2983.17 4.91382e+11 3.41593e+07 6.35844e+09 1759 6.47226e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.357091 4.62828 9.38699e+08 151550 3.10188e+07 81077 88449
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 2.46063 28.8006 6.41258e+09 86357.8 1.14504e+08 6197 7121
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.021789 0.08799 5.78567e+07 30450.9 750372 21504 24428
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 51.6535 790.608 1.34159e+11 1.80671e+06 5.02594e+08 215815 278625
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]: 3.3e-05 0 86530 21632.5 30049.4 10109 19240
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_DecrementCounter: 0.290187 4.36034 7.58065e+08 30626.4 818370 26223 32154
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace: 1.32581 12.6541 3.45014e+09 557554 1.94147e+07 143765 639077
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/CarpetLib_printtimestats: 0.004321 0.06099 1.09561e+07 3594.52 22423.3 2621 3266
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.068517 1.08481 1.82314e+08 39039.3 703736 35204 38174
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 8.8882 33.9658 2.30559e+10 1.21347e+07 1.95323e+08 7.13136e+06 1.03474e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_ResetDeltaTime: 0.250655 3.9234 6.49062e+08 26222.6 752438 22158 23788
main/Evolve/CallRegrid/Regrid/RegridMap/CheckRegions: 0.000785 0.009998 2.01884e+06 10625.5 15047.8 9229 9727
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 15.3151 184.432 3.97652e+10 1.07923e+06 9.35291e+08 20310 135919
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.648909 9.45752 1.69373e+09 68428.2 2.16554e+06 56393 63966
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/CarpetMaskSetup: 3.14537 49.1805 8.15967e+09 1.43152e+06 4.84453e+07 308746 993955
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/CartGrid3D_ApplyBC: 0.456353 6.64199 1.19451e+09 9226.9 1.7588e+06 2869 10109
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/setup_epsdis: 3.0908 47.8287 8.03199e+09 1.23931e+06 2.663e+07 468661 1.3458e+06
main/Evolve/CallAnalysis: 1236.17 10830.5 3.20592e+12 1.05181e+09 2.2094e+11 5.32217e+07 1.36259e+10
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/dissipation_add: 182.908 2904.42 4.74657e+11 1.83322e+07 7.80319e+08 5.95558e+06 1.78736e+07
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/setup_epsdis: 1.04084 16.0076 2.70459e+09 1.19725e+06 1.52322e+07 507835 1.40897e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs: 294.356 4635.76 7.63392e+11 5.30686e+07 9.91301e+09 617212 7.9413e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.849481 12.4382 2.2285e+09 86069 8.99996e+06 34803 87088
main/Evolve/CallEvol/CCTK_EVOL/CallFunction: 6622.79 92508.2 1.7176e+13 1.64242e+07 8.88676e+10 1636 1.59027e+09
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_Add: 277.992 4416.24 7.21242e+11 2.78558e+07 1.13703e+09 9.55431e+06 2.44845e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync: 91.8316 1394.89 2.38156e+11 8.49951e+06 3.51983e+09 732861 757760
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[1].state_get_buffer_sizes.user: 1.63681 24.2883 4.24429e+09 115190 1.94644e+07 30215 51792
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid/sync: 0.411499 1.07684 1.06868e+09 468719 8.87444e+06 348075 358350
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 3.27087 63.8493 8.48714e+09 589999 2.44997e+08 2820 3356
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 36.5808 576.636 9.48953e+10 6.59682e+06 2.433e+09 4236 238824
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[0].create: 0.041345 0.596907 1.00685e+08 3630.63 277359 1872 2426
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]/OutputGH<3>: 0.008792 0.133981 2.18335e+07 3524.95 83920.8 2138 4570
main/Evolve/CallRegrid/Regrid/CarpetRegrid2::RegridMaps: 14.1772 218.341 3.67643e+10 1.20618e+06 2.6552e+09 1398 1547
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]/OutputGH: 0.073747 1.09383 1.9126e+08 4.7815e+07 1.65615e+08 1872 1.91242e+08
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/MaskZero: 0.526898 8.28573 1.37049e+09 606678 7.97305e+06 212417 677667
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 2.99247 32.6661 7.79488e+09 541876 1.09506e+08 104740 143890
main/Evolve/CallEvol: 6969.25 96587.6 1.80743e+13 5.92988e+09 2.53926e+11 3.26081e+09 3.44925e+09
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate: 0.167142 2.54863 4.30502e+08 69503.1 2.12566e+06 2343 42897
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 0.000209 0.003999 538563 134641 23046.5 123714 139565
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 4.58074 10.5784 1.18844e+10 6.25497e+06 1.35722e+08 1848 7.94676e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EnforceEverywhere: 37.7852 582.157 9.821e+10 3.79306e+06 2.07378e+08 1.04046e+06 2.46096e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.068258 1.00585 1.79183e+08 79319.5 653864 34809 78829
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_import_mask: 36.0632 560.677 9.36716e+10 2.56101e+06 2.97501e+08 857425 2.0598e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 0.006658 0.551925 1.47719e+07 2384.88 41226.1 1728 1973
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/Multipole_Calc: 395.452 5285.66 1.02558e+12 3.36476e+08 8.53593e+10 5647 3.85099e+09
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync: 460.97 6169.65 1.19545e+12 1.6099e+07 2.42324e+10 795013 910285
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 2.9e-05 0 72568 18142 23865.6 7641 19393
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction: 1011.52 7859.34 2.6233e+12 6.02379e+07 1.42641e+11 1333 194367
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.497259 1.06285 1.28945e+09 678655 6.14946e+06 419200 800353
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetIOHDF5_InitCheckpointingIntervals: 1e-05 0 25058 25058 0 25058 25058
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 449.999 1028.49 1.16704e+12 6.14232e+09 9.23585e+08 5.99891e+09 6.12587e+09
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid/prolongate: 8.24443 13.376 2.13863e+10 9.37997e+06 2.86946e+08 2172 6.80553e+06
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 12.9199 33.5079 3.35127e+10 1.46985e+07 3.61766e+08 1725 1.16392e+07
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]: 25.8549 44.3563 6.70513e+10 1.08252e+07 3.38481e+10 137191 6.55637e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 295.276 4710.32 7.66091e+11 2.9588e+07 1.37962e+09 7.303e+06 2.819e+07
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[0].create: 0.024721 0.319951 5.83715e+07 4057.81 228472 1710 2728
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs: 3.50054 53.7089 9.07796e+09 1.4656e+06 5.49119e+08 466639 485365
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.128024 1.93171 3.36448e+08 13592.8 735252 10354 13443
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/CartGrid3D_ApplyBC: 0.055619 0.886867 1.44904e+08 8018.17 543173 2842 4989
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 123.059 1943.17 3.19431e+11 1.23371e+07 6.43874e+08 3.22572e+06 1.11357e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 0.004516 0.065991 1.12282e+07 1826.92 34769.7 1371 1444
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate: 810.704 12869.2 2.10248e+12 5.6628e+07 1.47201e+10 2196 7.37306e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace/CarpetLib::ggf::recompose_allocate: 1.7e-05 0 40503 4050.3 12379.4 2080 2080
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/mask: 322.4 730.309 8.36129e+11 4.40068e+08 8.19608e+09 15233 5.52597e+08
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.513388 8.07377 1.33475e+09 92787.8 4.80184e+07 5365 6977
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.223152 6.70994 5.82888e+08 20802.6 3.49012e+06 6292 6744
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 419.16 6641.11 1.08721e+12 3.92041e+07 9.07474e+09 3.70388e+06 6.50746e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 2.58877 16.0586 6.73601e+09 468266 1.09537e+08 60357 123956
main/Evolve/CallAnalysis/CCTK_CHECKPOINT/CallFunction/thorns/CarpetIOHDF5_EvolutionCheckpoint: 0.046943 0.721871 1.22919e+08 40327.6 126280 32023 38394
main/Evolve/CallRestrict: 741.094 11733.3 1.92197e+12 6.30569e+08 4.54199e+10 2753 4.26685e+09
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 0.001603 0.005998 3.93177e+06 2069.35 16261.9 1649 2043
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_ADMConstraints_evaluate: 90.9874 1454.96 2.3604e+11 3.64654e+07 8.80608e+08 1.25743e+07 3.62178e+07
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose: 21.1675 320.343 5.48965e+10 1.09356e+08 1.21909e+09 7.52728e+07 1.05726e+08
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/SphericalSurface_Set: 0.01067 0.160976 2.8128e+07 9228.35 66337 7103 8862
main/Evolve/CallEvol/CCTK_PRESTEP/CallFunction/thorns/lc_steer: 0.005273 0.026993 1.37014e+07 4495.2 25926.5 3509 4399
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 21.8435 354.28 5.66566e+10 3.93859e+06 2.77302e+09 2716 24054
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]: 35.0951 547.41 9.10151e+10 1.46941e+07 5.9295e+09 5044 3.23055e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 25.9243 409.663 6.72864e+10 1.3574e+07 3.14392e+08 3.74049e+06 1.19873e+07
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 0.000403 0.006 1.05117e+06 262792 610419 69355 113895
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/Boundary_ClearSelection: 0.285422 4.19933 7.31623e+08 5911.63 1.41474e+06 2144 6106
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction: 711.764 11263 1.84592e+12 9.19235e+06 1.63237e+10 9305 12385
main/Evolve/CallRestrict/Restrict/comm_state[6].state_do_some_work.step: 1.08027 17.5593 2.80027e+09 890106 2.21715e+08 3169 8079
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EvolutionInteriorSplitBy1: 540.91 8625.62 1.40311e+12 5.41909e+07 2.42581e+09 1.42777e+07 5.11183e+07
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 0.017582 0.029993 4.68382e+07 27390.7 750150 12620 28759
main/Evolve/CallRegrid/CCTK_PREREGRID/CallFunction/thorns: 0.266998 2.89058 6.89581e+08 22624.1 8.91995e+06 7473 8039
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 3.53707 9.84447 9.17604e+09 4.82949e+06 1.72129e+08 56496 5.11609e+06
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_crop: 0.03629 0.365945 9.46525e+07 1653.95 711340 1340 1563
main/Evolve/CallRegrid/CCTK_PREREGRID/CallFunction/thorns/CarpetTracker_SetPositions: 0.2172 2.55462 5.6919e+08 18674.2 8.74347e+06 4377 4717
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 10.6239 167.742 2.75763e+10 1.22073e+07 1.66854e+08 3.60946e+06 1.53642e+07
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.126895 0.18697 3.32667e+08 175088 5.30645e+06 24596 307922
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]/OutputGH: 35.0797 547.183 9.09758e+10 1.46877e+07 5.92944e+09 1603 3.22927e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 0.00019 0.003999 492269 123067 7782.95 120120 129636
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 2e-05 0 57379 5737.9 30395 2047 2047
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere: 6.06485 90.6922 1.57635e+10 2.43527e+06 5.88327e+07 788934 1.98662e+06
main/Evolve/CallAnalysis/CCTK_CHECKPOINT: 0.812633 12.4321 2.10593e+09 339996 3.01037e+07 19160 323413
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs: 612.469 9684.01 1.5884e+12 5.66881e+07 1.36668e+10 3.17354e+06 7.97928e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP: 140.222 2062.36 3.63658e+11 5.87113e+07 2.2315e+10 4.17942e+06 5.78921e+06
main/Evolve/CallRegrid/Regrid/PostRegrid: 0.028845 0.013998 7.50138e+07 394809 1.3188e+06 308482 550873
main/Evolve/CallRegrid/Regrid: 468.728 1298.25 1.21563e+12 3.98829e+07 8.7548e+10 108839 114168
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.139549 0.231963 3.61965e+08 190508 5.2828e+06 36287 321180
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate/comm_state[0].create: 0.093076 1.22682 2.2228e+08 6032.68 195120 2548 6047
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 0.001996 0.008 5.09279e+06 2680.42 22460 2193 2441
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.121747 1.76772 3.18355e+08 68170.3 731048 59127 65483
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 0.016273 2.19067 3.61615e+07 2513.84 702658 1667 1801
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 55.841 890.937 1.4488e+11 2.92273e+07 6.8484e+08 7.3122e+06 2.73874e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 0.013401 0.216965 3.42355e+07 5570.37 206169 2466 3408
main/Evolve/CallRegrid/RegridFree: 0.036592 0.28396 9.43903e+07 3096.8 789885 2044 2330
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_FreeScratchSpace: 0.844118 13.116 2.19879e+09 355331 2.88086e+07 148240 393285
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/CartGrid3D_ApplyBC: 0.117151 1.81273 3.11673e+08 7859.42 1.00892e+06 2881 4998
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]/OutputGH<3>: 0.010728 0.171974 2.71083e+07 4376.54 115907 2239 6427
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]/OutputGH<3>: 7e-06 0 17058 4264.5 3439.5 2679 6827
main/Evolve/CallRegrid/Regrid/RegridMap: 452.543 1064.99 1.17364e+12 6.17704e+09 9.24264e+08 6.03364e+09 6.16031e+09
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EvolutionInteriorSplitBy3: 860.899 13736.3 2.23299e+12 8.62423e+07 3.73188e+09 2.47781e+07 8.20491e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]: 3.6e-05 0 87152 21788 28012.9 10635 20369
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]: 0.338946 5.22818 8.77605e+08 141686 1.91107e+06 129963 143312
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/buffers: 29.8129 76.2474 7.73237e+10 4.06967e+07 8.48826e+08 3.15496e+06 4.77589e+07
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 0.319562 4.67926 8.37741e+08 129261 4.87973e+06 58075 100146
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]/OutputGH: 0.017845 0.265962 4.61782e+07 7455.32 710148 4044 11832
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 0.001669 0.008 3.90085e+06 1710.9 16325.9 1410 1615
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 21.3821 134.324 5.56055e+10 748835 2.3467e+08 117612 139889
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]: 0.000227 0.003999 586476 146619 35344.3 135227 138641
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 8.90099 109.081 2.30867e+10 3.72728e+06 6.56056e+09 119554 4.16076e+07
main/Evolve/CallRestrict/Restrict/comm_state[4].state_fill_send_buffers.step: 0.004111 1.27982 9.59182e+06 3048.89 30676.5 2099 3041
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/SphericalSurface_CheckState: 0.009203 0.126978 2.34989e+07 7709.62 53091.9 5742 7665
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 0.030252 0.450937 7.70176e+07 12434.2 746684 7014 18634
main/Evolve/CallAnalysis/OutputGH: 71.3783 724.435 1.85101e+11 2.9884e+07 3.83686e+10 820475 1.40181e+08
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsInterior_SelectBCs: 0.181916 2.7356 4.76128e+08 76943.7 809007 69530 74284
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]/OutputGH<3>: 6e-06 0 15658 3914.5 3879.44 2768 2768
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.022647 0.349947 5.89595e+07 12625.2 67618.2 9727 12853
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 5.6376 85.971 1.46493e+10 1.01837e+06 1.6252e+08 129342 200286
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 8.91565 109.282 2.31219e+10 3.73295e+06 6.56058e+09 122561 4.16174e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.079836 1.21982 2.11201e+08 45225.1 402295 37843 53334
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckWalltime: 0.018523 0.280963 4.98344e+07 7689.31 1.1801e+06 2098 6852
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_SelectBoundConds: 0.180939 2.70257 4.72123e+08 101097 1.08637e+06 83729 87128
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ReflectionSymmetry_Apply: 6.53839 89.6073 1.70289e+10 429415 1.05991e+08 1719 117263
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]/OutputGH<2>: 0.525914 8.31174 1.36631e+09 220585 1.60723e+06 214751 223529
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.989729 15.2767 2.58159e+09 65099.7 1.55484e+08 2771 10244
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]: 0.034633 0.551907 8.81159e+07 14226 575881 9116 16557
main/Evolve/AdvanceTime: 0.004903 0.02 1.14764e+07 3765.21 30692.8 2539 5276
