# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.002665 0.013998 6.90339e+06 690339 729454 525102 615215
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.013336 0.050991 3.46042e+07 2.88369e+06 4.59758e+06 1.51069e+06 1.80806e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000119 0 313958 31395.8 31517 16206 33738
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 9e-06 0 20271 2027.1 1064.98 1765 1765
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 1.1e-05 0 24647 2464.7 1071.96 2086 2725
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.000457 0.002 1.18366e+06 118366 140427 50366 154404
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs3: 1.2e-05 0 23374 2337.4 3099.34 1309 1309
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.000203 0.002 531069 53106.9 110881 35491 37425
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.000119 0.001 312866 31286.6 12967.1 26407 28315
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs1: 4.1e-05 0 97265 1621.08 815.591 1493 1572
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.000391 0.001 1.04114e+06 17352.3 43166.2 13331 14976
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol: 0.000618 0.003 1.60037e+06 160037 155344 135974 137656
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 7e-06 0 17441 1744.1 953.29 1520 1627
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000149 0.001 378782 37878.2 111607 24109 24109
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 2.9e-05 0 79575 1326.25 567.658 1196 1346
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 6.9e-05 0 183300 18330 14784.8 15316 15380
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000147 0.001 376521 37652.1 123194 23217 25052
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 7e-06 0 17414 1741.4 1101.38 1524 1609
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6.2e-05 0 163730 16373 5893.4 14322 16230
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 7e-06 0 13513 1351.3 261.832 1220 1324
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 5e-06 0 13650 1365 276.969 1245 1383
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 8.6e-05 0.000999 225603 25067 10862.4 21760 22195
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 3.3e-05 0 88705 1642.69 756.083 1483 1612
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000343 0.001 908681 16827.4 20372.2 13520 15511
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 4e-06 0 15616 1735.11 429.64 1633 1719
meta mode/meta mode/global mode/level(3): 3.53228 14.5508 9.1608e+09 9.1608e+08 8.67946e+09 7895 7895
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.00017 0.000999 431014 47890.4 122379 31386 31738
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 2.8e-05 0 72842 1348.93 788.696 1196 1337
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 5e-06 0 13625 1513.89 958.854 1273 1380
meta mode/meta mode/global mode/level(2)/enter_singlemap_mode: 0.000864 0 2.08786e+06 7510.27 29335.5 4490 7901
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.019699 0.035995 5.12529e+07 185029 1.24879e+06 38630 158435
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.002186 0.004999 5.65133e+06 20328.5 98195.3 4601 7280
meta mode/meta mode/global mode/level(3)/leave_local_mode: 0.007206 0.034991 1.70819e+07 17756.6 262359 10828 12015
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.030128 0.151971 7.90377e+07 82159.8 1.69103e+06 57038 254418
meta mode/meta mode/global mode/level(2)/leave_local_mode: 0.006695 0.012998 1.56491e+07 56494.8 318482 10198 13612
meta mode/meta mode/global mode/level(2): 11.7175 12.7861 3.03887e+10 3.03887e+09 2.88152e+10 8840 8840
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.001158 0.002999 3.08722e+06 6405.02 77321.1 5007 5965
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.001356 0.003998 3.04586e+06 6319.21 32790.3 4640 7295
meta mode/meta mode/global mode/level(4)/enter_local_mode: 0.031183 0.15698 8.1824e+07 85056.1 1.93542e+06 56955 254357
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.007414 0.023996 1.75522e+07 18245.5 289482 10828 12330
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.001204 0.008 3.19031e+06 6618.9 81200.3 4888 5649
meta mode/meta mode/global mode/level(4): 7.82789 18.4902 2.03012e+10 2.03012e+09 1.92468e+10 8188 8188
meta mode/meta mode/global mode/level(4)/enter_singlemap_mode: 0.001358 0.003999 3.12663e+06 6486.78 38514.9 4527 7191
meta mode/meta mode/global mode/level(5)/enter_local_mode: 0.007968 0.015998 2.08803e+07 75380 511109 36813 100390
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.003423 0.004 7.93364e+06 28641.3 227284 10229 11872
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.000943 0.003 2.47606e+06 8906.71 68740.2 4591 5447
meta mode/meta mode/global mode/level(5): 10.0775 18.4742 2.61354e+10 2.61354e+09 2.47831e+10 8173 8173
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.000792 0.002 1.82126e+06 6551.28 29171.9 4420 7005
meta mode/meta mode/global mode/level(6)/enter_local_mode: 0.010004 0.024994 2.6129e+07 94328.5 1.05679e+06 36794 86596
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.003715 0.007998 8.63286e+06 31165.6 335629 10312 11284
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.001014 0.006 2.65729e+06 9558.59 102103 4644 5802
meta mode/meta mode/global mode/level(6): 8.94324 13.084 2.31939e+10 2.31939e+09 2.19939e+10 8189 8189
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.000837 0.001 1.92585e+06 6927.5 54951.8 4362 6815
meta mode/meta mode/global mode/level(7)/enter_local_mode: 0.009938 0.035993 2.59307e+07 93612.7 1.07156e+06 36293 66747
meta mode/meta mode/global mode/level(7)/leave_local_mode: 0.003795 0.005 8.82608e+06 31863.1 332198 10275 11370
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.001035 0.003 2.70102e+06 9715.88 101815 4711 5362
meta mode/meta mode/global mode/level(7): 9.44671 15.1367 2.44996e+10 2.44996e+09 2.32322e+10 8507 8507
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.000882 0.001 2.00468e+06 7211.09 64512.2 4515 6650
meta mode/meta mode/global mode/level(8)/enter_local_mode: 0.009888 0.025996 2.58123e+07 93185.1 1.05619e+06 35828 58084
meta mode/meta mode/global mode/level(8)/leave_local_mode: 0.003734 0.010998 8.72567e+06 31500.6 339945 10030 11773
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.001014 0.002 2.65211e+06 9539.97 103303 4432 5690
meta mode/meta mode/global mode/level(8): 10.0057 14.4108 2.59492e+10 2.59492e+09 2.46066e+10 7987 7987
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.000782 0.001999 1.81267e+06 6520.4 29490.9 4292 6475
meta mode/meta mode/global mode/level(9)/enter_local_mode: 0.00997 0.032996 2.60579e+07 93397.4 1.07835e+06 35785 54239
meta mode/meta mode/global mode/level(9)/leave_local_mode: 0.003699 0.011 8.59777e+06 30816.4 331193 10296 14814
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 0.000993 0.003999 2.64489e+06 9446.03 101332 4641 5968
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridFree: 4e-06 0 8987 8987 0 8987 8987
meta mode/meta mode/global mode/level(9): 9.75939 14.2778 2.53105e+10 1.68737e+09 2.44374e+10 14569 5.45367e+06
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.0008 0.000999 1.85061e+06 6609.31 28433.8 4490 5840
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CoordBase_SetupMask: 0.001259 0.005999 3.28798e+06 273998 441587 174637 174637
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/CarpetLib_printtimestats: 3e-06 0 9886 9886 0 9886 9886
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]/OutputGH<0>: 5.8e-05 0.001 149109 149109 0 149109 149109
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES: 0.052911 0.621908 1.37218e+08 1.37218e+07 1.26606e+08 219783 219783
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/CarpetLib_printmemstats: 4e-06 0 3735 3735 0 3735 3735
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]: 7.2e-05 0.001 187160 187160 0 187160 187160
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_TakeAction: 1.5e-05 0.001 36141 3614.1 11346.9 2239 2239
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/Multipole_Calc: 3.4e-05 0.001 89997 89997 0 89997 89997
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]: 6.9e-05 0.001 179415 179415 0 179415 179415
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]: 9.9e-05 0.000999 255130 255130 0 255130 255130
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]: 6.6e-05 0.001 171490 171490 0 171490 171490
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/TerminationTrigger_ResetMinutes: 7e-06 0.001 17142 17142 0 17142 17142
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]/OutputGH<1>: 1e-06 0 4215 4215 0 4215 4215
main/Initialise/CallAnalysis: 0.007002 0.107984 1.81595e+07 1.81595e+07 0 1.81595e+07 1.81595e+07
main/Initialise/CallAnalysis/OutputGH: 0.000633 0.009999 1.63526e+06 1.63526e+06 0 1.63526e+06 1.63526e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH: 0.000621 0.008999 1.61017e+06 1.61017e+06 0 1.61017e+06 1.61017e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_0D [5]/OutputGH<0>: 2e-06 0 4130 4130 0 4130 4130
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 4e-06 0 10110 10110 0 10110 10110
main/Initialise/CallAnalysis/CCTK_ANALYSIS: 0.004147 0.063991 1.07552e+07 1.07552e+07 0 1.07552e+07 1.07552e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]/OutputGH<2>: 5.3e-05 0 137546 137546 0 137546 137546
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetIOHDF5_InitCheckpointingIntervals: 9e-06 0 23865 23865 0 23865 23865
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetIOHDF5_CloseFiles: 0.005717 0.085987 1.48292e+07 1.48292e+07 0 1.48292e+07 1.48292e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]: 2e-05 0 49727 49727 0 49727 49727
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_AllocateMask: 0.000411 0.004999 1.0657e+06 1.0657e+06 0 1.0657e+06 1.0657e+06
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction: 0.003778 0.056992 9.7923e+06 1.3989e+06 8.03739e+06 84940 144303
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]/OutputGH: 3e-06 0 6610 6610 0 6610 6610
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_InitMask: 0.005815 0.010998 1.51106e+07 1.25922e+06 2.17215e+06 520113 841430
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 2.2e-05 0 58383 5838.3 33687.8 1982 1982
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/lc_statistics_analysis: 2e-06 0 5059 5059 0 5059 5059
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns: 0.044665 0.485926 1.15825e+08 1.23218e+06 2.64227e+07 5384 5925
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction: 0.050021 0.580914 1.29736e+08 926683 5.46089e+07 1327 1951
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_0D [5]: 1.6e-05 0 40643 40643 0 40643 40643
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/SystemStatistics_Collect: 0.003375 0.050992 8.75664e+06 8.75664e+06 0 8.75664e+06 8.75664e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]/OutputGH<2>: 8.5e-05 0.000999 219975 219975 0 219975 219975
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]/OutputGH: 6e-06 0 14328 14328 0 14328 14328
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]/OutputGH<3>: 3e-06 0 7788 7788 0 7788 7788
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns: 0.003533 0.053992 9.15772e+06 1.30825e+06 8.08338e+06 44689 47801
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]: 2e-05 0 49987 49987 0 49987 49987
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 1.6e-05 0.001 42903 42903 0 42903 42903
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckWalltime: 5e-06 0 11508 11508 0 11508 11508
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]: 2.2e-05 0 54817 54817 0 54817 54817
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_SetMask: 0.01363 0.098986 3.53969e+07 2.94974e+06 5.52889e+06 778593 3.53719e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetMaskSetup: 0.008648 0.134978 2.24277e+07 2.24277e+06 2.96765e+06 488228 1.45328e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]: 1.6e-05 0 42453 42453 0 42453 42453
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 4.8e-05 0 123518 123518 0 123518 123518
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]/OutputGH<3>: 3e-06 0 5173 5173 0 5173 5173
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 6.1e-05 0 156838 156838 0 156838 156838
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/AHFinderDirect_recover: 0.001047 0.016997 2.72005e+06 2.72005e+06 0 2.72005e+06 2.72005e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Check: 1.6e-05 0.001 42376 3531.33 11912.1 2255 2346
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_TestMask: 0.007588 0.117982 1.96844e+07 1.96844e+07 0 1.96844e+07 1.96844e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]/OutputGH<1>: 5.4e-05 0.001 139577 139577 0 139577 139577

# Carpet timing information at iteration 36864 time 296.229:
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 25.1763 401.092 6.53318e+10 2.10476e+07 1.98622e+08 4.3553e+06 2.30484e+07
main/Evolve/CallRestrict/Restrict/comm_state[8].state_empty_recv_buffers.step: 0.001774 0.055989 4.49786e+06 11474.1 576177 5977 39281
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.076459 1.13383 1.98748e+08 65377.6 395986 55634 67080
main: 1649.02 22751.4 4.27665e+12 2.13832e+12 2.66749e+12 2.52122e+11 4.02453e+12
meta mode: 1649.02 22751.4 4.27665e+12 2.13832e+12 2.66749e+12 2.52122e+11 4.02453e+12
main/CarpetStartup: 0.391911 4.55631 1.0164e+09 1.0164e+09 0 1.0164e+09 1.0164e+09
main/CarpetStartup/CheckRegions: 4e-06 0 5362 5362 0 5362 5362
main/CarpetStartup/CarpetLib::dh::regrid: 0.000198 0.002999 425077 4250.77 44786.7 3466 3698
main/CarpetStartup/AllocateGridHierarchy: 1.3e-05 0 32001 32001 0 32001 32001
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 6.4e-05 0.001 153203 1532.03 2672.59 1276 1401
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.006964 0.065992 1.81538e+07 181538 1.29802e+06 165075 169863
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 0.386761 4.49832 1.00306e+09 1.00306e+07 2.47729e+07 9.53118e+06 1.03935e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/PostRegrid: 0.001055 0.001 2.73697e+06 2.73697e+06 0 2.73697e+06 2.73697e+06
main/CarpetStartup/CarpetLib::dh::recompose: 5.8e-05 0.001 153244 1532.44 1423.75 1303 1462
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/domain: 0.003762 0.032998 9.76086e+06 97608.6 207993 93288 104091
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/region: 0.084013 0.984851 2.18142e+08 2.18142e+06 4.73685e+06 2.11785e+06 2.12419e+06
main/CarpetStartup/CarpetLib::gh::regrid: 0.387393 4.51032 1.00462e+09 1.00462e+07 2.48091e+07 9.54633e+06 1.04084e+07
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/buffers: 0.12082 1.36279 3.13646e+08 3.13646e+06 506417 3.07607e+06 3.15787e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose: 0.048832 0.004999 1.26643e+08 1.26643e+07 5.23758e+07 679909 5.50167e+06
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 0.141177 1.69674 3.66435e+08 3.66435e+06 3.78334e+06 3.53356e+06 3.6813e+06
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.001616 0.019999 4.20661e+06 42066.1 164664 29591 43628
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 7.2e-05 0 149768 1497.68 2231.44 1272 1416
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.00116 0.012999 3.0887e+06 30887 125654 19038 33185
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 5.1e-05 0 139152 1391.52 1245.24 1232 1343
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refprol: 6.7e-05 0 160941 1609.41 6066.36 1306 1484
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.011491 0.115979 2.9809e+07 298090 571098 267026 280819
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.01924 0.296955 4.99066e+07 4.99066e+06 4.65382e+07 58613 62305
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/unusedpoints_mask: 6.3e-05 0.001 158144 1581.44 4871.85 1297 1496
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/mask: 0.000363 0.001999 971241 9712.41 14623.3 7580 8069
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 9.2e-05 0.001 236597 2365.97 2492.68 1927 2242
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.012268 0.18697 3.19006e+07 319006 1.39762e+07 52453 737011
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 6.7e-05 0.002 151702 1517.02 5654.7 1238 1398
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm: 0.008017 0.07799 2.07745e+07 207745 1.40246e+06 187457 193725
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs3: 5.6e-05 0.001 155071 1550.71 1977.03 1303 1514
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.001042 0.008995 2.71779e+06 27177.9 99275.7 22275 24740
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 6.3e-05 0.001999 181319 1813.19 2179.25 1530 1796
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000634 0.004998 1.73177e+06 17317.7 57435 13823 15615
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 5.7e-05 0 149408 1494.08 7666.9 1215 1349
