# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 8.1e-05 0.001 199449 1994.49 1854.87 1728 1893
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.001095 0.004 2.84464e+06 28446.4 57035.8 25483 26447
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.001193 0.010998 3.08191e+06 30819.1 130334 24382 27826
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs1: 7.3e-05 0.001 193398 1933.98 1920.08 1682 1945
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.000653 0.002 1.76648e+06 17664.8 22720.2 14376 16561
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs3: 6.2e-05 0 154874 1548.74 1454.31 1388 1474
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol: 0.005903 0.05099 1.5309e+07 153090 103960 141963 142587
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs1: 0.000436 0 1.15186e+06 1919.76 11175.8 1667 1786
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.003693 0.031993 9.98038e+06 16634 52543.7 12593 15098
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 0.00039 0.003 933321 1555.54 8960.29 1379 1441
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 7.8e-05 0.001 196909 1969.09 7952.75 1692 1857
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.001108 0.006999 2.85342e+06 28534.2 117178 24954 25948
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 0.000663 0.004999 1.78762e+06 17876.2 106754 14820 16194
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 6e-05 0.001 149944 1499.44 1154.33 1361 1447
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.001069 0.006998 2.77268e+06 27726.8 60881.2 24742 25360
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 7.8e-05 0.001 193280 1932.8 1614.13 1725 1848
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 0.000638 0.003999 1.71358e+06 17135.8 20836.8 15202 15784
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 5.7e-05 0 153416 1534.16 1469.4 1382 1438
main/Shutdown/CallFunction/thorns/CarpetIOHDF5_TerminationCheckpoint: 61.823 10.1485 1.60346e+11 1.60346e+11 0 1.60346e+11 1.60346e+11
meta mode/meta mode/global mode/level(0)/leave_local_mode: 0.211566 5.42219 5.20262e+08 19683 3.44815e+06 1346 14330
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_crop: 0.000605 0 1.58922e+06 1562.65 14066.9 1388 1459
meta mode/meta mode/global mode/level(0)/leave_singlemap_mode: 0.091314 1.66075 2.39805e+08 7906.79 1.12715e+06 1342 6840
meta mode/meta mode/global mode: 11404.1 144510 2.95779e+13 7.38617e+08 3.76343e+11 20265 512922
meta mode/meta mode/leave_global_mode: 1.62587 21.6797 4.24069e+09 105898 1.25577e+07 27263 30212
meta mode/meta mode/global mode/level(0): 708.722 3382.6 1.83816e+12 7.25342e+07 1.44599e+11 9813 378563
meta mode/meta mode/global mode/leave_level_mode: 0.54953 7.44488 1.48148e+09 5019.11 1.77518e+06 4004 6515
meta mode/meta mode: 13862.9 159161 3.59554e+13 7.19108e+12 9.14329e+12 3.77462e+11 4.52657e+12
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose: 0.076765 0.003999 1.991e+08 2.21223e+07 3.87322e+07 4.32752e+06 2.34358e+07
main/Initialise/CallSetup: 1.33377 0.008998 3.45929e+09 3.45929e+09 0 3.45929e+09 3.45929e+09
meta mode/meta mode/global mode/level(0)/enter_local_mode: 0.849391 12.6971 2.2193e+09 83965.8 1.23351e+07 1349 195651
main/Initialise/CarpetLib::ggf::recompose_crop: 0.000829 0 1.87729e+06 1909.75 26694.3 1679 2068
main/Initialise/CarpetLib::ggf::recompose_allocate: 0.000956 0.001 2.51348e+06 2556.95 32073.4 2233 2570
main/Initialise: 145.514 172.988 3.77409e+11 3.77409e+11 0 3.77409e+11 3.77409e+11
main/Initialise/dh::recompose_free_old: 0.000548 0 1.45085e+06 1475.94 1323.86 1379 1459
meta mode/meta mode/enter_global_mode: 6.96908 93.2259 1.81332e+10 452832 4.68293e+07 146695 152623
meta mode/meta mode/global mode/enter_level_mode: 0.688806 9.1086 1.82911e+09 6196.86 1.79402e+06 4222 6417
meta mode/meta mode/global mode/level(0)/enter_singlemap_mode: 0.072604 0.877841 1.83905e+08 6063.87 995522 1349 30515
main/Initialise/CallSetup/Poison: 0.031144 0.002999 8.0773e+07 8.0773e+07 0 8.0773e+07 8.0773e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_allocate: 0.073306 0.001999 1.90452e+08 187268 1.23025e+07 2303 30918
main/Initialise/CallSetup/CCTK_WRAGH: 0.003809 0.003 9.87821e+06 9.87821e+06 0 9.87821e+06 9.87821e+06
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns: 0.002525 0.002 6.55436e+06 252091 1.47819e+06 19435 172900
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_InitSymBound: 5.5e-05 0 143340 143340 0 143340 143340
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Boundary_RegisterBCs: 5e-05 0 130976 130976 0 130976 130976
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction: 0.003618 0.003 9.37767e+06 360680 1.84011e+06 23651 378441
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/CarpetRegrid2_Initialise: 7.6e-05 0 198548 198548 0 198548 198548
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/RegisterCartGrid3DCoords: 8.3e-05 0 216611 216611 0 216611 216611
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_ActivateSlicing: 6e-06 0 13563 13563 0 13563 13563
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_SetNextSlicing: 2e-06 0 5285 5285 0 5285 5285
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_ParamCompat: 0.000544 0 1.41285e+06 1.41285e+06 0 1.41285e+06 1.41285e+06
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_SetupIndexArrays: 9.3e-05 0 243131 243131 0 243131 243131
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_SetScheduleStatus: 6.8e-05 0 177179 177179 0 177179 177179
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_ADMConstraints_RegisterVars: 8.8e-05 0 230238 230238 0 230238 230238
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterVars: 0.000263 0 684222 684222 0 684222 684222
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterConstrained: 0.000175 0 455131 455131 0 455131 455131
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterVars: 8e-05 0.001 210236 210236 0 210236 210236
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TmunuBase_SetStressEnergyState: 0.000177 0.001 461671 461671 0 461671 461671
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Slab_InitTimers: 3.6e-05 0 94175 94175 0 94175 94175
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym: 2.4e-05 0 62476 62476 0 62476 62476
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym_emask: 1.1e-05 0 27960 27960 0 27960 27960
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/RegisterSymmetryBoundaries: 2.3e-05 0 61097 61097 0 61097 61097
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterSymmetries: 0.000195 0 508645 508645 0 508645 508645
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ReflectionSymmetry_Register: 2e-05 0 52887 52887 0 52887 52887
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterSymmetries: 8.7e-05 0 224447 224447 0 224447 224447
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/SymBase_Statistics: 9e-06 0 12275 12275 0 12275 12275
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_StartTimer: 1.9e-05 0 51474 51474 0 51474 51474
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_ADMConstraints_RegisterSymmetries: 6.2e-05 0 159135 159135 0 159135 159135
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_CreateFile: 3e-06 0 7769 7769 0 7769 7769
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_ReportNumberVariables: 5.9e-05 0 152911 152911 0 152911 152911
main/Initialise/CallSetup/CCTK_PARAMCHECK: 1.29846 0.001999 3.36773e+09 3.36773e+09 0 3.36773e+09 3.36773e+09
main/Initialise/CallRecoverVariables/Poison: 3.24333 35.4256 8.41199e+09 8.41199e+08 8.09538e+08 4.08943e+08 7.3442e+08
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction: 1.29837 0.001999 3.36749e+09 2.40535e+08 3.24032e+09 22510 3.36299e+09
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns: 1.29826 0.001999 3.3672e+09 2.40514e+08 3.24034e+09 17931 3.36298e+09
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ADMBase_ParamCheck: 1.9e-05 0 47301 47301 0 47301 47301
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Boundary_Check: 1e-06 0 2411 2411 0 2411 2411
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetParamCheck: 3.5e-05 0 92597 92597 0 92597 92597
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetLib_test_prolongate_3d_rf2: 3.8e-05 0 101082 101082 0 101082 101082
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetRegrid2_ParamCheck: 4.6e-05 0 119940 119940 0 119940 119940
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ParamCheck_CartGrid3D: 1e-05 0 25908 25908 0 25908 25908
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/dissipation_paramcheck: 0.000114 0 297214 297214 0 297214 297214
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CheckFortranParameters: 2e-06 0 3772 3772 0 3772 3772
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ML_BSSN_ParamCheck: 0.000195 0 508058 508058 0 508058 508058
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/MoL_ParamCheck: 5.5e-05 0 145649 145649 0 145649 145649
main/Initialise/CallRecoverVariables: 144.109 172.09 3.73766e+11 3.73766e+11 0 3.73766e+11 3.73766e+11
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Multipole_ParamCheck: 3.2e-05 0.001 83894 83894 0 83894 83894
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/qlm_paramcheck: 0.000894 0 2.3211e+06 2.3211e+06 0 2.3211e+06 2.3211e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/TwoPunctures_ParamCheck: 7.9e-05 0.000999 207866 207866 0 207866 207866
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Vectors_Test: 1.29662 0 3.36295e+09 3.36295e+09 0 3.36295e+09 3.36295e+09
main/Initialise/CallRecoverVariables/CCTK_BASEGRID: 0.065733 0.369944 1.7049e+08 1.7049e+07 2.78934e+07 9.08488e+06 1.03917e+07
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction: 0.064669 0.363945 1.67754e+08 621313 3.39589e+07 1391 1961
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns: 0.058617 0.332949 1.52031e+08 1.04131e+06 3.11105e+07 5619 32387
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 0.000118 0.001 309213 25767.8 158433 4628 12348
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 7.1e-05 0.001 181673 15139.4 95046.7 4744 6962
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 2.7e-05 0 77227 6435.58 7629.52 2395 6255
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 0.000118 0 308426 25702.2 236341 2465 4992
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.03668 0.232964 9.52062e+07 7.93385e+06 1.62429e+07 3.93378e+06 6.53386e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 5.8e-05 0 146250 12187.5 66542.9 4215 6944
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000137 0.001 355873 355873 0 355873 355873
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.002109 0 5.47068e+06 5.47068e+06 0 5.47068e+06 5.47068e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.005845 0.019998 1.51831e+07 1.26526e+06 2.50884e+06 596636 965163
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 8.9e-05 0 231746 231746 0 231746 231746
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000184 0 478639 478639 0 478639 478639
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 2.3e-05 0 61877 61877 0 61877 61877
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.003143 0.017996 8.17691e+06 681409 1.49558e+06 348893 510340
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.006054 0.031995 1.57264e+07 1.31053e+06 2.64709e+06 700174 1.01057e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.3e-05 0 241555 241555 0 241555 241555
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 0.000491 0 1.27383e+06 1.27383e+06 0 1.27383e+06 1.27383e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 3e-06 0 7537 3768.5 1925.45 2407 2407
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 6e-06 0 13092 6546 4515.58 3353 3353
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 2e-06 0 3545 1772.5 451.841 1453 1453
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.000755 0 1.96401e+06 1.96401e+06 0 1.96401e+06 1.96401e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.000118 0 307574 307574 0 307574 307574
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 6.9e-05 0 179403 179403 0 179403 179403
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.000464 0.009998 1.20655e+06 1.20655e+06 0 1.20655e+06 1.20655e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 8.8e-05 0 225863 225863 0 225863 225863
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.000115 0.001 297654 297654 0 297654 297654
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 0.000875 0.012998 2.27275e+06 2.27275e+06 0 2.27275e+06 2.27275e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 5.4e-05 0.001 151289 12607.4 15544.1 3215 14471
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 3.1e-05 0 81099 81099 0 81099 81099
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.00014 0.001 371531 37153.1 32773.1 28340 28340
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 7.4e-05 0 192599 192599 0 192599 192599
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES: 140.796 136.248 3.65174e+11 3.65174e+10 8.09345e+10 1.94126e+10 2.44273e+10
main/Initialise/CallPostRecoverVariables: 0.037019 0.486926 9.60127e+07 9.60127e+07 0 9.60127e+07 9.60127e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction: 140.796 136.244 3.65173e+11 3.65173e+10 8.09345e+10 1.94125e+10 2.44273e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns: 140.796 136.243 3.65173e+11 3.65173e+10 8.09344e+10 1.94125e+10 2.44273e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap: 2.3461 5.06223 6.0849e+09 6.0849e+09 0 6.0849e+09 6.0849e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH: 140.796 136.242 3.65173e+11 3.65173e+10 8.09344e+10 1.94125e+10 2.44272e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid: 2.34576 5.06023 6.08404e+09 6.08404e+09 0 6.08404e+09 6.08404e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CheckRegions: 4e-06 0 10351 10351 0 10351 10351
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 8e-06 0 17628 1958.67 1269.41 1517 1680
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 0.046961 0.14198 1.21815e+08 1.21815e+07 1.37204e+07 7.92035e+06 1.04604e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/domain: 0.00107 0.007 2.766e+06 276600 18081.7 270660 281158
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_TakeAction: 1.5e-05 0 34648 3464.8 11495.4 2135 2135
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 2.33342 4.86726 6.05202e+09 6.05202e+09 0 6.05202e+09 6.05202e+09
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 0.002401 0.004998 6.19125e+06 2866.32 47537.6 1768 2270
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 9e-06 0 18422 1535.17 266.72 1453 1489
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 7e-06 0 19513 1626.08 582.598 1425 1575
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.023944 0.055991 6.21471e+07 28771.8 219303 22733 28255
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.098227 1.94069 2.52164e+08 10254.8 1.61116e+06 4527 20730
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refprol: 0.046018 0.089986 1.19378e+08 9.94815e+06 2.12347e+07 1985 7.41512e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm: 0.153445 0.314952 3.97975e+08 3.97975e+07 9.30949e+07 1.73199e+06 2.94023e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.000354 0.001 930548 93054.8 141893 38340 148378
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.0002 0 514688 51468.8 95817.7 32837 33500
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs3: 1.1e-05 0 23460 2346 1641.36 1545 1633
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 9e-06 0 24424 2442.4 1542.27 1903 2206
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 8e-06 0 21447 2144.7 526.23 1902 2083
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000125 0 333748 33374.8 25136.1 24703 29546
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.01161 0.13298 3.0121e+07 3.0121e+06 1.74291e+07 59531 59531
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.013755 0.033995 3.56981e+07 2.97485e+06 4.45275e+06 1.4884e+06 2.09321e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 0.026888 0.052994 6.97637e+07 6.97637e+06 1.14257e+07 2453 8.15171e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 0.06655 0.136978 1.7263e+08 1.43858e+07 2.59951e+07 1799 1.17167e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.002788 0.014998 7.23226e+06 723226 695681 571064 658366
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.000449 0.002 1.15886e+06 115886 141207 51645 160793
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 1e-05 0.001 25470 2547 779.346 2370 2701
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/mask: 1.70158 3.44747 4.41329e+09 4.41329e+08 6.04916e+08 8173 5.56085e+08
meta mode/meta mode/global mode/level(2): 165.297 2459.38 4.28718e+11 2.10507e+07 5.0429e+10 8424 2.55809e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 9e-06 0 20974 2097.4 394.989 1967 1991
